6 2 11 -3.651544476053e-06
6 2 12 5.710894306408e-06
6 2 13 2.609249220647e-06
6 2 14 -4.678730965977e-07
6 2 15 6.161757609956e-06
6 2 16 -8.553973001434e-07
6 2 17 -2.563584525237e-06
6 2 18 -1.750313954383e-06
6 2 19 3.067265350405e-06
6 2 20 1.015885351215e-06
6 3 1 1.457882868577e-04
6 3 2 3.174317616789e-05
6 3 3 2.320202231732e-05
6 3 4 2.426831069073e-05
6 3 5 4.206036554680e-05
6 3 6 6.415277498993e-05
6 3 7 -5.916960571201e-06
6 3 8 -4.983443426252e-06
6 3 9 3.134157735882e-06
6 3 10 1.168953479447e-05
6 3 11 8.043109790388e-06
6 3 12 1.948361611041e-05
6 3 13 1.952321314273e-05
6 3 14 1.875390234026e-05
6 3 15 8.282366405004e-06
6 3 16 2.512394557728e-06
6 3 17 4.890705517306e-06
6 3 18 1.288941102769e-06
6 3 19 1.650082927852e-06
6 3 20 4.525244674881e-07
6 4 1 6.580176719975e-05
6 4 2 3.300654605897e-05
6 4 3 5.598388739466e-05
6 4 4 1.142836832800e-04
6 4 5 8.444951484877e-05
6 4 6 9.116363379925e-05
6 4 7 4.462719562327e-05
6 4 8 2.597874025984e-05
6 4 9 1.636894820188e-05
6 4 10 2.472249229135e-05
6 4 11 2.479210183035e-05
6 4 12 3.031999831730e-05
6 4 13 3.200810744289e-05
6 4 14 2.526355232171e-05
6 4 15 1.022391987312e-05
6 4 16 1.182947862480e-05
6 4 17 1.029397927485e-05
6 4 18 3.168608490039e-06
6 4 19 4.635780251196e-06
6 4 20 2.850536338511e-06
